Name: CCTV-12, URL: http://ik6.iptv8.net:8888/rtp/225.1.4.79:1108, Date: None, Resolution: 1920x1080, Response Time: 60fps
Name: CCTV-12, URL: http://183.164.33.215:4022/rtp/238.1.78.242:7808, Date: None, Resolution: 1920x1080, Response Time: 34fps
Name: CCTV-12, URL: http://222.141.134.39:888/rtp/225.1.4.12:1041, Date: None, Resolution: 720x576, Response Time: 220fps
Name: CCTV-12, URL: http://ik6.iptv8.net:8888/rtp/225.1.4.12:1041, Date: None, Resolution: 720x576, Response Time: 200fps
Name: CCTV-12, URL: http://125.46.142.120:2000/rtp/225.1.4.12:1041, Date: None, Resolution: 720x576, Response Time: 125fps
Name: CCTV-12, URL: http://115.60.241.249:2000/rtp/225.1.4.12:1041, Date: None, Resolution: 720x576, Response Time: 125fps
Name: CCTV-13, URL: http://114.98.189.106:2000/rtp/238.1.79.35:4392, Date: None, Resolution: 1920x1080, Response Time: 125fps
Name: CCTV-13, URL: http://114.98.189.95:2000/rtp/238.1.79.35:4392, Date: None, Resolution: 1920x1080, Response Time: 125fps
Name: CCTV-13, URL: http://220.178.185.174:4000/rtp/238.1.79.35:4392, Date: None, Resolution: 1920x1080, Response Time: 125fps
Name: CCTV-13, URL: http://114.97.197.83:4022/rtp/238.1.79.35:4392, Date: None, Resolution: 1920x1080, Response Time: 114fps
Name: CCTV-13, URL: http://www.lwfz.fun:8800/rtp/239.16.10.111:2000, Date: None, Resolution: 1920x1080, Response Time: 112fps
Name: CCTV-13, URL: http://60.169.119.150:58888/rtp/238.1.79.35:4392, Date: None, Resolution: 1920x1080, Response Time: 107fps
Name: CCTV-13, URL: http://42.236.161.90:8888/rtp/225.1.4.113:1293, Date: None, Resolution: 1920x1080, Response Time: 69fps
Name: CCTV-13, URL: http://222.141.134.39:888/rtp/225.1.4.113:1293, Date: None, Resolution: 1920x1080, Response Time: 41fps
Name: CCTV-13, URL: http://125.46.142.181:2000/rtp/225.1.4.113:1293, Date: None, Resolution: 1920x1080, Response Time: 35fps
Name: CCTV-13, URL: http://183.164.33.215:4022/rtp/238.1.79.35:4392, Date: None, Resolution: 1920x1080, Response Time: 29fps
Name: CCTV-13, URL: http://ik6.iptv8.net:8888/rtp/225.1.4.113:1293, Date: None, Resolution: 1920x1080, Response Time: 7fps
Name: CCTV-13, URL: http://222.141.134.39:888/rtp/225.1.4.13:1042, Date: None, Resolution: 720x576, Response Time: 231fps
Name: CCTV-13, URL: http://ik6.iptv8.net:8888/rtp/225.1.4.13:1042, Date: None, Resolution: 720x576, Response Time: 202fps
Name: CCTV-13, URL: http://125.46.142.120:2000/rtp/225.1.4.13:1042, Date: None, Resolution: 720x576, Response Time: 125fps
Name: CCTV-13, URL: http://115.60.241.249:2000/rtp/225.1.4.13:1042, Date: None, Resolution: 720x576, Response Time: 125fps
Name: CCTV-14, URL: http://114.98.189.106:2000/rtp/238.1.78.243:7816, Date: None, Resolution: 1920x1080, Response Time: 125fps
Name: CCTV-14, URL: http://114.97.197.83:4022/rtp/238.1.78.243:7816, Date: None, Resolution: 1920x1080, Response Time: 125fps
Name: CCTV-14, URL: http://114.98.189.95:2000/rtp/238.1.78.243:7816, Date: None, Resolution: 1920x1080, Response Time: 125fps
Name: CCTV-14, URL: http://www.lwfz.fun:8800/rtp/239.16.10.112:2000, Date: None, Resolution: 1920x1080, Response Time: 125fps
Name: CCTV-14, URL: http://220.178.185.174:4000/rtp/238.1.78.243:7816, Date: None, Resolution: 1920x1080, Response Time: 121fps
Name: CCTV-14, URL: http://222.141.134.39:888/rtp/225.1.4.80:1109, Date: None, Resolution: 1920x1080, Response Time: 109fps
Name: CCTV-14, URL: http://60.169.119.150:58888/rtp/238.1.78.243:7816, Date: None, Resolution: 1920x1080, Response Time: 97fps
Name: CCTV-14, URL: http://125.46.142.181:2000/rtp/225.1.4.80:1109, Date: None, Resolution: 1920x1080, Response Time: 79fps
Name: CCTV-14, URL: http://183.164.33.215:4022/rtp/238.1.78.243:7816, Date: None, Resolution: 1920x1080, Response Time: 53fps
Name: CCTV-14, URL: http://ik6.iptv8.net:8888/rtp/225.1.4.80:1109, Date: None, Resolution: 1920x1080, Response Time: 32fps
Name: CCTV-14, URL: http://222.141.134.39:888/rtp/225.1.4.14:1043, Date: None, Resolution: 720x576, Response Time: 236fps
Name: CCTV-14, URL: http://125.46.142.120:2000/rtp/225.1.4.14:1043, Date: None, Resolution: 720x576, Response Time: 125fps
Name: CCTV-14, URL: http://115.60.241.249:2000/rtp/225.1.4.14:1043, Date: None, Resolution: 720x576, Response Time: 125fps
Name: CCTV-14, URL: http://ik6.iptv8.net:8888/rtp/225.1.4.14:1043, Date: None, Resolution: 720x576, Response Time: 48fps
Name: CCTV-15, URL: http://www.lwfz.fun:8800/rtp/239.16.10.113:2000, Date: None, Resolution: 1920x1080, Response Time: 125fps
Name: CCTV-15, URL: http://114.98.189.95:2000/rtp/238.1.78.222:7648, Date: None, Resolution: 1920x1080, Response Time: 114fps
Name: CCTV-15, URL: http://114.98.189.106:2000/rtp/238.1.78.222:7648, Date: None, Resolution: 1920x1080, Response Time: 111fps
Name: CCTV-15, URL: http://114.97.197.83:4022/rtp/238.1.78.222:7648, Date: None, Resolution: 1920x1080, Response Time: 110fps
Name: CCTV-15, URL: http://220.178.185.174:4000/rtp/238.1.78.222:7648, Date: None, Resolution: 1920x1080, Response Time: 110fps
Name: CCTV-15, URL: http://60.169.119.150:58888/rtp/238.1.78.222:7648, Date: None, Resolution: 1920x1080, Response Time: 109fps
Name: CCTV-15, URL: http://222.141.134.39:888/rtp/225.1.4.216:1269, Date: None, Resolution: 1920x1080, Response Time: 101fps
Name: CCTV-15, URL: http://125.46.142.181:2000/rtp/225.1.4.216:1269, Date: None, Resolution: 1920x1080, Response Time: 81fps
Name: CCTV-15, URL: http://ik6.iptv8.net:8888/rtp/225.1.4.216:1269, Date: None, Resolution: 1920x1080, Response Time: 52fps
Name: CCTV-15, URL: http://42.236.161.90:8888/rtp/225.1.4.216:1269, Date: None, Resolution: 1920x1080, Response Time: 47fps
Name: CCTV-15, URL: http://222.141.134.39:888/rtp/225.1.4.15:1044, Date: None, Resolution: 720x576, Response Time: 236fps
Name: CCTV-15, URL: http://ik6.iptv8.net:8888/rtp/225.1.4.15:1044, Date: None, Resolution: 720x576, Response Time: 140fps
Name: CCTV-15, URL: http://125.46.142.120:2000/rtp/225.1.4.15:1044, Date: None, Resolution: 720x576, Response Time: 125fps
Name: CCTV-15, URL: http://115.60.241.249:2000/rtp/225.1.4.15:1044, Date: None, Resolution: 720x576, Response Time: 125fps
Name: CCTV-17, URL: http://114.98.189.106:2000/rtp/238.1.78.178:7296, Date: None, Resolution: 1920x1080, Response Time: 125fps
Name: CCTV-17, URL: http://114.97.197.83:4022/rtp/238.1.78.178:7296, Date: None, Resolution: 1920x1080, Response Time: 125fps
